categories,place_name,place_name_link,thumbnail_image,url_y,review_count,rating,review_talk_1,review_talk_2,review_talk_3,address,postcode,categories_all,reviews_combined,rev_cat_soup
Points of Interest & Landmarks,The Wonderpass,https://www.tripadvisor.com/Attraction_Review-g186338-d13074389-Reviews-The_Wonderpass-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/11/16/77/af/getlstd-property-photo.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d13074389-Reviews-The_Wonderpass-London_England.html,2,5.0,,,,"134 Marylebone Road | intersection Marylebone Road and Baker Street, London NW1 5PH, England",NW1 5PH,points of interest & landmarks,, points of interest & landmarksthe wonderpass
Monuments & Statues,Rowland Hill Statue,https://www.tripadvisor.com/Attraction_Review-g186338-d12527639-Reviews-Rowland_Hill_Statue-London_England.html,,https://www.tripadvisor.com/Attraction_Review-g186338-d12527639-Reviews-Rowland_Hill_Statue-London_England.html,6,4.0,“royal exchange”,“stamp”,“invention”,"2 King Edward Street, London EC1A 1HQ, England",EC1A 1HQ,monuments & statues,royal exchange stamp invention,royal exchange stamp invention monuments & statuesrowland hill statue
Movie Theaters,Sands Films Cinema Club and Theatre,https://www.tripadvisor.com/Attraction_Review-g186338-d12543125-Reviews-Sands_Films_Cinema_Club_and_Theatre-London_England.html,,https://www.tripadvisor.com/Attraction_Review-g186338-d12543125-Reviews-Sands_Films_Cinema_Club_and_Theatre-London_England.html,2,5.0,,,,"82 St. Marychurch Street, London SE16 4HZ, England",SE16 4HZ,movie theaters,, movie theaterssands films cinema club and theatre
Points of Interest & Landmarks,St Barnabas Church,https://www.tripadvisor.com/Attraction_Review-g186338-d10717643-Reviews-St_Barnabas_Church-London_England.html,,https://www.tripadvisor.com/Attraction_Review-g186338-d10717643-Reviews-St_Barnabas_Church-London_England.html,2,5.0,,,,"St. Barnabas Millennium Hall Pitshanger Lane | Corner of DENISON ROAD, London W5 1QG, England",W5 1QG,points of interest & landmarks,, points of interest & landmarksst barnabas church
Monuments & Statues,Young Dancer,https://www.tripadvisor.com/Attraction_Review-g186338-d7998310-Reviews-Young_Dancer-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0f/58/2d/d5/young-dancer.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d7998310-Reviews-Young_Dancer-London_England.html,4,4.0,“royal opera house”,“ballerina”,“sculptor”,"Bow Street | Broad Court, London, England",,monuments & statues,royal opera house ballerina sculptor,royal opera house ballerina sculptor monuments & statuesyoung dancer
Points of Interest & Landmarks,Longplayer,https://www.tripadvisor.com/Attraction_Review-g186338-d12243204-Reviews-Longplayer-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/b3/cf/f6/the-singing-bowls-of.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d12243204-Reviews-Longplayer-London_England.html,3,4.5,,,,"64 Orchard Place | Trinity Buoy Wharf, London E14 0JY, England",E14 0JY,points of interest & landmarks,, points of interest & landmarkslongplayer
Historic Sites,Cutler's Hall,https://www.tripadvisor.com/Attraction_Review-g186338-d12937734-Reviews-Cutler_s_Hall-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/11/2f/bb/be/img-20170226-194231-674.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d12937734-Reviews-Cutler_s_Hall-London_England.html,2,5.0,,,,"Cutlers Hall 4 Warwick Lane | jcn. of NEWGATE STREET, London EC4M 7BR, England",EC4M 7BR,historic sites,, historic sitescutler's hall
Monuments & Statues,Simone Bolivar Statue,https://www.tripadvisor.com/Attraction_Review-g186338-d10910830-Reviews-Simone_Bolivar_Statue-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/40/c7/d8/simon-bolivar.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10910830-Reviews-Simone_Bolivar_Statue-London_England.html,4,4.0,,,,"| Belgrave Square Garden, London, England",,monuments & statues,, monuments & statuessimone bolivar statue
Churches & Cathedrals,Our Lady of the Assumption and Saint Gregory,https://www.tripadvisor.com/Attraction_Review-g186338-d12556772-Reviews-Our_Lady_of_the_Assumption_and_Saint_Gregory-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/10/c7/6d/dc/our-lady-of-the-assumption.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d12556772-Reviews-Our_Lady_of_the_Assumption_and_Saint_Gregory-London_England.html,2,5.0,,,,"5 Warwick Street, London W1B 5LU, England",W1B 5LU,churches & cathedrals,, churches & cathedralsour lady of the assumption and saint gregory
Architectural Buildings,Inns of Court,https://www.tripadvisor.com/Attraction_Review-g186338-d12059729-Reviews-Inns_of_Court-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/11/86/5d/3f/the-walks-gray-s-inn.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d12059729-Reviews-Inns_of_Court-London_England.html,2,5.0,,,,"Fleet Street, London, England",,architectural buildings,, architectural buildingsinns of court
Points of Interest & Landmarks,Blain/Southern,https://www.tripadvisor.com/Attraction_Review-g186338-d4470237-Reviews-Blain_Southern-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/29/ba/44/exhibition-revolt-of.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d4470237-Reviews-Blain_Southern-London_England.html,3,4.5,,,,"4 Hanover Square, London W1S 1BP, England",W1S 1BP,points of interest & landmarks,, points of interest & landmarksblain/southern
Monuments & Statues,Hugh Trenchard Statue,https://www.tripadvisor.com/Attraction_Review-g186338-d10910944-Reviews-Hugh_Trenchard_Statue-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0d/47/db/4c/hugh-trenchard.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10910944-Reviews-Hugh_Trenchard_Statue-London_England.html,5,4.0,,,,"| Victoria Embankment Gardens , Whitehall Garden, Ministry of Defence Section, London, England",,monuments & statues,, monuments & statueshugh trenchard statue
Historic Sites,Execution Dock,https://www.tripadvisor.com/Attraction_Review-g186338-d211779-Reviews-Execution_Dock-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0c/6d/27/2e/lembo-spiaggia-con-bassa.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d211779-Reviews-Execution_Dock-London_England.html,6,3.5,“captain kidd”,“tides”,“epping”,"Execution Dock House 80 Wapping High Street | Wapping, London E1W 2NE, England",E1W 2NE,historic sites,captain kidd tides epping,captain kidd tides epping historic sitesexecution dock
Monuments & Statues,Prince Henry the Navigator Statue,https://www.tripadvisor.com/Attraction_Review-g186338-d10910689-Reviews-Prince_Henry_the_Navigator_Statue-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/40/cb/50/infante-henrique-of-portugal.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10910689-Reviews-Prince_Henry_the_Navigator_Statue-London_England.html,5,4.0,,,,"| Belgrave Square, Opposite West Halkin Street, London, England",,monuments & statues,, monuments & statuesprince henry the navigator statue
Churches & Cathedrals,St Matthias Old Church,https://www.tripadvisor.com/Attraction_Review-g186338-d3307949-Reviews-St_Matthias_Old_Church-London_England.html,,https://www.tripadvisor.com/Attraction_Review-g186338-d3307949-Reviews-St_Matthias_Old_Church-London_England.html,2,5.0,,,,"113 Poplar High Street, London E14 0AE, England",E14 0AE,churches & cathedrals,, churches & cathedralsst matthias old church
Points of Interest & Landmarks,West Street,https://www.tripadvisor.com/Attraction_Review-g186338-d261486-Reviews-West_Street-London_England.html,https://media-cdn.tripadvisor.com/media/photo-s/06/06/9c/9b/west-street.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d261486-Reviews-West_Street-London_England.html,11,3.5,,,,"West Street, London, England",,points of interest & landmarks,, points of interest & landmarkswest street
Architectural Buildings,Pitzhanger Manor,https://www.tripadvisor.com/Attraction_Review-g186338-d2187741-Reviews-Pitzhanger_Manor-London_England.html,,https://www.tripadvisor.com/Attraction_Review-g186338-d2187741-Reviews-Pitzhanger_Manor-London_England.html,4,4.5,,,,"Walpole Park Mattock Lane | Walpole Park Ealing, London W5 5EQ, England",W5 5EQ,architectural buildings,, architectural buildingspitzhanger manor
Fountains,Princess Diana/Dodi Fayed Memorial,https://www.tripadvisor.com/Attraction_Review-g186338-d194302-Reviews-Princess_Diana_Dodi_Fayed_Memorial-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/01/46/35/06/princess-diana-dodi-fayed.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d194302-Reviews-Princess_Diana_Dodi_Fayed_Memorial-London_England.html,105,3.0,“the lower ground floor”,“harrods department store”,“bronze statue”,"Harrods 40 Knightsbridge, London SW1X 7JN, England",SW1X 7JN,fountains,the lower ground floor harrods department store bronze statue,the lower ground floor harrods department store bronze statue fountainsprincess diana/dodi fayed memorial
Historic Sites,Kelmscott House,https://www.tripadvisor.com/Attraction_Review-g186338-d2390570-Reviews-Kelmscott_House-London_England.html,https://media-cdn.tripadvisor.com/media/photo-o/04/29/46/16/kelmscott-house.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d2390570-Reviews-Kelmscott_House-London_England.html,7,3.5,,,,"26 Upper Mall | Hammersmith, London W6 9TA, England",W6 9TA,historic sites,, historic siteskelmscott house
Points of Interest & Landmarks,Joe Strummer Mural London,https://www.tripadvisor.com/Attraction_Review-g186338-d6498859-Reviews-Joe_Strummer_Mural_London-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/06/82/6f/56/joe-strummer-mural-london.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d6498859-Reviews-Joe_Strummer_Mural_London-London_England.html,12,4.0,,,,"Blenheim Crescent, Ladbroke Grove, London, England",,points of interest & landmarks,, points of interest & landmarksjoe strummer mural london
Points of Interest & Landmarks,Bethnal Green Station,https://www.tripadvisor.com/Attraction_Review-g186338-d2639713-Reviews-Bethnal_Green_Station-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/02/77/71/05/by-sunil060902-available.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d2639713-Reviews-Bethnal_Green_Station-London_England.html,19,3.5,,,,"Bethnal Green Station Tower Hamlets Cambridge Heath Road, London E2 0ET, England",E2 0ET,points of interest & landmarks,, points of interest & landmarksbethnal green station
Historic Sites,Franklin D. Roosevelt Memorial,https://www.tripadvisor.com/Attraction_Review-g186338-d10594107-Reviews-Franklin_D_Roosevelt_Memorial-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0d/40/fa/24/roosevelt-memorial.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10594107-Reviews-Franklin_D_Roosevelt_Memorial-London_England.html,6,3.5,,,,"Grosvenor Square, London, England",,historic sites,, historic sitesfranklin d. roosevelt memorial
Points of Interest & Landmarks,Black Death Burial Pit,https://www.tripadvisor.com/Attraction_Review-g186338-d10306959-Reviews-Black_Death_Burial_Pit-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/f4/a9/0e/black-death-burial-pit.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10306959-Reviews-Black_Death_Burial_Pit-London_England.html,6,3.5,,,,"38 Charterhouse Square, London EC1M 6EQ, England",EC1M 6EQ,points of interest & landmarks,, points of interest & landmarksblack death burial pit
Points of Interest & Landmarks,Hay Hill Gallery,https://www.tripadvisor.com/Attraction_Review-g186338-d6456850-Reviews-Hay_Hill_Gallery-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/05/a3/40/f3/hay-hill-gallery.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d6456850-Reviews-Hay_Hill_Gallery-London_England.html,3,4.5,,,,"35 Baker Street, London W1U 8EN, England",W1U 8EN,points of interest & landmarks,, points of interest & landmarkshay hill gallery
Monuments & Statues,Obelisks of Nectanebo II,https://www.tripadvisor.com/Attraction_Review-g186338-d13545863-Reviews-Obelisks_of_Nectanebo_II-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/12/20/24/2c/british-museum.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d13545863-Reviews-Obelisks_of_Nectanebo_II-London_England.html,2,4.5,,,,"| British Museum, London, England",,monuments & statues,, monuments & statuesobelisks of nectanebo ii
Points of Interest & Landmarks,Golborne Road,https://www.tripadvisor.com/Attraction_Review-g186338-d259808-Reviews-Golborne_Road-London_England.html,,https://www.tripadvisor.com/Attraction_Review-g186338-d259808-Reviews-Golborne_Road-London_England.html,4,4.5,,,,"Golborne Road, London, England",,points of interest & landmarks,, points of interest & landmarksgolborne road
Neighborhoods,Hoxton Square,https://www.tripadvisor.com/Attraction_Review-g186338-d188956-Reviews-Hoxton_Square-London_England.html,,https://www.tripadvisor.com/Attraction_Review-g186338-d188956-Reviews-Hoxton_Square-London_England.html,4,4.5,,,,"London, England",,neighborhoods,, neighborhoodshoxton square
Monuments & Statues,John F. Kennedy Memorial,https://www.tripadvisor.com/Attraction_Review-g186338-d12176330-Reviews-John_F_Kennedy_Memorial-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/90/13/67/john-f-kennedy-memorial.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d12176330-Reviews-John_F_Kennedy_Memorial-London_England.html,4,4.0,,,,"Marylebone Road, London, England",,monuments & statues,, monuments & statuesjohn f. kennedy memorial
Monuments & Statues,Christopher Columbus Statue,https://www.tripadvisor.com/Attraction_Review-g186338-d10910705-Reviews-Christopher_Columbus_Statue-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/11/03/77/01/statue.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10910705-Reviews-Christopher_Columbus_Statue-London_England.html,4,4.0,,,,"Belgrave Square Garden, London SW1X, England",SW1X,monuments & statues,, monuments & statueschristopher columbus statue
Points of Interest & Landmarks,Westbourne Grove,https://www.tripadvisor.com/Attraction_Review-g186338-d189018-Reviews-Westbourne_Grove-London_England.html,https://media-cdn.tripadvisor.com/media/photo-f/07/04/8d/b1/turkish-resturant.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d189018-Reviews-Westbourne_Grove-London_England.html,10,3.5,,,,"Westbourne Grove, London, England",,points of interest & landmarks,, points of interest & landmarkswestbourne grove
Monuments & Statues,Jose de San Martin Statue,https://www.tripadvisor.com/Attraction_Review-g186338-d10910690-Reviews-Jose_de_San_Martin_Statue-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/98/7c/46/jose-de-san-martin-statue.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10910690-Reviews-Jose_de_San_Martin_Statue-London_England.html,3,4.0,,,,"Belgrave Square Garden, London, England",,monuments & statues,, monuments & statuesjose de san martin statue
Monuments & Statues,Henry Bartle Frere Statue,https://www.tripadvisor.com/Attraction_Review-g186338-d10910836-Reviews-Henry_Bartle_Frere_Statue-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/12/44/72/03/caption.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d10910836-Reviews-Henry_Bartle_Frere_Statue-London_England.html,3,4.0,,,,"| Victoria Embankment Gardens, London, England",,monuments & statues,, monuments & statueshenry bartle frere statue
Sacred & Religious Sites,Jamme Masjid Brick Lane Mosque,https://www.tripadvisor.com/Attraction_Review-g186338-d12027212-Reviews-Jamme_Masjid_Brick_Lane_Mosque-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/3a/fb/3f/insegna-all-ingresso.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d12027212-Reviews-Jamme_Masjid_Brick_Lane_Mosque-London_England.html,4,4.0,,,,"59 Brick Lane, London E1 6QL, England",E1 6QL,sacred & religious sites,, sacred & religious sitesjamme masjid brick lane mosque
Churches & Cathedrals,Church of Christ the King,https://www.tripadvisor.com/Attraction_Review-g186338-d9758149-Reviews-Church_of_Christ_the_King-London_England.html,https://media-cdn.tripadvisor.com/media/photo-i/10/d5/1e/4f/the-church-of-christ.jpg,https://www.tripadvisor.com/Attraction_Review-g186338-d9758149-Reviews-Church_of_Christ_the_King-London_England.html,5,4.0,,,,"| Gordon Square, London WC1H 0AG, England",WC1H 0AG,churches & cathedrals,, churches & cathedralschurch of christ the king
